"Fecha"	"BITCOIN_COINDESK"	"USD_EUR"	"USD_BZR"	"USD_INR"	"USD_MEX"	"USD_JPY"	"USD_SWF"	"day"	"month"	"year"	"BITCOIN_COINDESK_sintend"	"USD_EUR_sintend"	"USD_BZR_sintend"	"USD_INR_sintend"	"USD_MEX_sintend"	"USD_JPY_sintend"	"USD_SWF_sintend"
2014.60031435644	590.53	0.745600954369222	0.435540069686411	0.01634521085322	0.0755629439322956	0.00981257972721028	1.10497237569061	"8"	"8"	"2014"	144.746477632523	-0.0384084921953746	0.0353273025599068	8.5202284313593e-05	0.00249175168930375	0.000613746873156521	0.0161932708316217
2014.60305551788	588.09	0.746101619040513	0.436935624817943	0.016346101454803	0.075642965204236	0.00980520329454827	1.10444354452748	"9"	"8"	"2014"	143.506813850403	-0.0382808120870833	0.0370924829739124	8.86460278362484e-05	0.00259864957237457	0.00060946641321004	0.0158510711536179
2014.60579667933	589.45	0.746602956547708	0.43834015195792	0.0163469921534438	0.075723156141148	0.00979783794376044	1.10391521931116	"10"	"8"	"2014"	146.063217592239	-0.0381519667642856	0.038866042551337	9.20876351524075e-05	0.00270571712041698	0.000605189877414432	0.0155091711344628
2014.60853784077	573.31	0.747104968248039	0.439753737906772	0.0163478829491581	0.0758035172832019	0.0097904836498923	1.1033873993159	"11"	"8"	"2014"	131.115689573288	-0.0380219548697478	0.0406480680926102	9.55271062778769e-05	0.00281295487360138	0.000600917240360469	0.0151675700338749
2014.61127900222	568.21	0.748671108781912	0.43977307709222	0.0163692912096906	0.0759301442672741	0.00978282136568186	1.10107905747633	"12"	"8"	"2014"	127.20422955513	-0.0368273217048565	0.0410352540836608	0.000119481808957336	0.00296645846880043	0.000596329454786151	0.0130452408446762
2014.61402016366	544.57	0.74811101967532	0.439328705737633	0.0163345311989546	0.0763009308713566	0.00975800156128025	1.10144289018614	"13"	"8"	"2014"	104.748837537766	-0.0377584259182422	0.0409581366896492	8.726600710399e-05	0.00336412168401339	0.00057457699129736	0.0135948799023653
2014.61676132511	508.55	0.747607655502392	0.4403540446519	0.0164554879052164	0.0765052406089817	0.00976181179226865	1.10424028268551	"14"	"8"	"2014"	69.9095135211945	-0.0386323127029441	0.0423501366612582	0.000210764688756856	0.0035953080327689	0.000581447405020526	0.0165778724616559
2014.61950248655	496.62	0.746714456391876	0.439831104855735	0.0164554879052164	0.0763271381139564	0.00978569331637147	1.10791048083315	"15"	"8"	"2014"	59.1562575054169	-0.0398955421630469	0.0421932652520319	0.000213304431111058	0.00344408214887759	0.00060838195322532	0.0204334643958157
2014.62224364799	519.83	0.747346918439538	0.44074220988144	0.0164554879052164	0.0764282529775172	0.00977453408054213	1.10627627406151	"16"	"8"	"2014"	83.5390697288514	-0.0396326179699521	0.0434698457032336	0.000215841939973645	0.00357207362356876	0.000600268583319907	0.0189844451373014
2014.62498480944	492.95	0.747980452777503	0.441657097429556	0.0164554879052164	0.0765296361015805	0.00976340026686631	1.10464688121364	"17"	"8"	"2014"	57.8279499530792	-0.0393681291661584	0.0447496159482345	0.000218377215571993	0.00370033335875902	0.000592173477844703	0.0175400335291571
2014.62772597088	460.67	0.74861506213505	0.442575791104227	0.0164554879052164	0.0766312885551171	0.00975229178857031	1.10302228105008	"18"	"8"	"2014"	26.7128981781006	-0.039102073022386	0.0460325993583493	0.0002209102579061	0.00382886242342598	0.00058409654957128	0.0161002082882686
2014.63046713233	486.74	0.750750750750751	0.443360673908224	0.0164826108455579	0.0765872711955273	0.00972195216799533	1.10023104852019	"19"	"8"	"2014"	53.9439141654968	-0.0373344451254416	0.0471811791109722	0.000250564007317513	0.00381172167496666	0.00055678132084082	0.0134935444367588
2014.63320829377	511.93	0.752785305630834	0.443714780139326	0.0165070980521624	0.0764379896808714	0.0096749226006192	1.09697235629662	"20"	"8"	"2014"	80.2909981536865	-0.035667458701926	0.0478983895038808	0.000277579789727637	0.00368931677144474	0.000512768987131151	0.0104192145890669
2014.63594945522	516.16	0.752785305630834	0.443360673908224	0.0165125495376486	0.0763737732462672	0.00963576797070726	1.09745390693591	"21"	"8"	"2014"	85.6741503810882	-0.0360345347216825	0.0479067945313509	0.000285557617300456	0.00365197694797101	0.000476624433617134	0.0110849213453836
2014.63869061666	513.94	0.755458185389439	0.438904494382023	0.0165371258475277	0.0761179828734539	0.00961815908435125	1.09385254867644	"22"	"8"	"2014"	84.6033706092835	-0.0337282386042308	0.0438125335351104	0.000312658036456692	0.00342306318628806	0.000462018464571492	0.00766751288588874
2014.64143177811	497.22	0.756048387096772	0.438654208887134	0.0165289256198347	0.0761315044854143	0.00961846745751841	1.09377278693306	"23"	"8"	"2014"	69.0286588382721	-0.033504128217654	0.0439235736087417	0.000306979684549236	0.00346346140937537	0.000465322597325709	0.00777149469819194
2014.64417293955	508.57	0.756639511715304	0.438404208680403	0.0165207335205683	0.0761450309021919	0.00961877585046013	1.093693036821	"24"	"8"	"2014"	81.5200150680542	-0.0332786024248605	0.0440343063001268	0.000301307228031504	0.00350386443728341	0.0004686195912217	0.00787528185386122
