"","x","y","Rmag","ApD_Rmag","MC_z","UjMag","BjMag","VjMag","S280Mag","BjMag.comp"
"12629",0.254152015234633,-1.09134897721088,0.961328172294784,-0.175533203208493,0.737934647017282,-0.0130278600973225,-0.196311500624911,-0.118514239812608,-0.36232509247735,-0.444844375491981
"12639",-0.789713777311134,-1.1706607571302,-5.70059186120751,-0.175533203208493,-1.53741984790448,-2.91903477199182,-2.91325352437351,-2.92005438448945,0.156039556222797,-0.939505794476248
"12641",-0.0844213800168222,-1.08964750109502,0.539223046205109,-0.175533203208493,1.07693948338189,-0.160434007802117,0.164099175994799,0.208513792639942,-0.757513983070532,-0.710399453051956
"12653",1.11846686882677,-1.09236986288039,0.37772195448384,-0.175533203208493,1.07406656103981,0.745060899527329,1.13443561304787,1.16779602116742,-0.983336206266637,-0.575018433119419
"12658",-0.457922509497026,-1.09523018218867,-0.32609246227873,-0.175533203208493,-0.0722294534472855,-0.581594429815811,-0.736927515554475,-0.805273107962961,-0.172429132062445,-0.455258300102176
"12660",-1.36169095708127,-1.08866800268238,-0.000337419318218009,-0.175533203208493,0.0225769838411214,0.492364646319109,0.302718667002382,0.404730612111471,-0.398251355258548,-0.293842468644153
"12668",1.40022051535132,-1.08806558816569,0.899847643059983,-0.175533203208493,-0.00327931723753501,-0.265724113305535,-0.113139806020359,0.0122969731684124,0.258686021311935,0.216439837255405
"12671",-0.109568993343777,-1.08960151525405,0.947563874704903,-0.175533203208493,-0.296317396128974,1.65055580685677,0.718577140025128,2.62852123278881,0.345935516637704,0.617375934747915
"12672",1.49814164410783,-1.10204068523618,-1.99891342936891,-0.175533203208493,-0.764603737886862,-0.750058598621293,-0.944856752065851,-1.09959833717026,-0.177561455316901,-0.538569696983736
"12673",0.358295645981795,-1.11410736990646,-2.92937994644485,-0.175533203208493,-1.56614907132521,-0.665826514218548,-0.73692751555448,-0.914282452113809,0.83350622581111,0.565306311696939
"12674",0.815518518876533,-1.09268256659898,-0.82344241519309,-0.175533203208493,-0.704272368703331,0.366016519715003,0.552233750816029,0.546442759507575,-0.198090748334728,0.00295438274640655
"12681",-0.80651586512743,-1.08862201684141,0.758534187803874,-0.175533203208493,-1.15819409875085,0.766118920628017,1.06512586754408,1.09148948026183,1.05419612575276,1.46611079047881
"12683",1.6136243523583,-1.09595675847598,-2.7467735984191,-0.175533203208493,-0.485930270705788,-0.160434007802117,-0.36265488983401,-0.358334796944477,-1.178364489936,-1.33523492966366
"12684",-1.34877071561746,-1.08562374001023,0.996197726189149,3.26408888948028,1.51362367937697,1.41891757474924,1.2591931549547,1.29860723414844,-0.860160448159672,-0.403188677051201
"12685",0.926844009522968,-1.09588318113043,-1.449259145613,-0.175533203208493,-1.35355281801181,0.17649432980884,-0.00224421321429591,-0.0749105021522656,0.694933497940774,0.700687331629476
"12706",-1.58694019937666,-1.09348272023184,-0.442630181873053,-0.175533203208493,0.714951268280698,0.0290881821040461,0.136375277793283,0.143108186149433,-1.14757055040926,-1.11654251284956
"12707",0.190763329716743,-1.08784945471313,-0.25635335449,-0.175533203208493,0.358708897863655,0.00803016100335806,-0.15472565332264,-0.0640095677371828,-0.757513983070532,-0.830159586069199
"12709",1.23228846662434,-1.09980577336509,-1.83374185829034,-0.175533203208493,-0.373886299364943,-1.69766954815211,-1.9567790364212,-2.03707869686757,-0.269943273897125,-1.01240326674761
"12719",0.502434730280568,-1.08642389364309,0.65025504676348,-0.175533203208493,-0.500294882416152,0.660828815124591,0.524509852614513,0.535541825092488,0.443449658472386,0.643410746273403
"12720",-0.961079083738878,-1.09005217649555,-0.119627998430517,-0.175533203208493,1.36423171758918,0.724002878426641,0.801748834629675,0.818966119884699,-1.39905438987765,-1.12174947515466
"12721",1.48401776378644,-1.08570191593988,0.586939277850029,-0.175533203208493,0.24666492652281,0.0501462032047342,-0.210173449725666,-0.456443206680241,-0.182693778571359,-0.267807657118665
"12723",1.26477339136354,-1.08801040515653,-0.217813321238336,-0.175533203208493,0.783901404490448,-1.4239152738432,-1.49933471609618,-1.62284318909433,-0.778043276088361,-1.35606277888405
"12725",0.748963063965827,-1.08367394035314,0.693383179211773,-0.175533203208493,-1.23001715730268,-0.918522767426768,-0.833961159259786,-0.892480583283641,2.03960219060848,1.75249371725918
"12726",0.759240629709129,-1.08379810212376,0.350193359304077,1.29859055080098,-1.07200642848867,0.745060899527336,0.704715190924373,0.579145562752835,0.900226428119049,1.17452090139335
"12730",-0.0957160428021359,-1.09814108592201,-3.47811661036143,-0.175533203208493,-1.36217158503803,-0.392072239909648,-0.626031922748412,-0.794372173547874,-0.0903119599911346,-0.330291204779836
"12734",1.66400396697639,-1.09548770289809,-0.0783351056608765,-0.175533203208493,-0.790460038965519,1.03987319493692,0.746301038226644,0.753560513394191,0.238156728294108,0.518443650951061
"12736",0.612094669002311,-1.08217940052165,0.884248105791452,-0.175533203208493,-0.0205168512899726,-0.729000577520605,-0.612169973647652,-0.205721715133286,0.43318501196347,0.206025912645211
"12743",-1.59635611959092,-1.09460017616739,-1.51165729468713,-0.175533203208493,-0.359521687654579,-2.05565590686375,-2.27560386573864,-2.1569889754335,0.0225991516069187,-0.835366548374296
"12745",-1.17221332865648,-1.08930720587185,-1.20884274770975,-0.175533203208493,-0.485930270705788,0.618712772923223,0.732439089125884,0.742659578979104,-0.690793780762592,-0.429223488576689
"12746",1.44352930686512,-1.09177664553189,-0.384820131995555,-0.175533203208493,-0.583609630336268,-1.99248184356169,-1.80429759631286,-1.77545627090552,0.807844609538825,0.138335402678941
"12749",-0.56405591961022,-1.08984524021119,-0.39583157006746,-0.175533203208493,-0.362394609996652,-0.0972599445000599,0.0670655322894959,0.00139603875332957,-0.14676751579016,-0.127219674881032
"12752",-1.28943265238042,-1.086561851166,-1.18957273108392,-0.175533203208493,-1.00305629227892,-1.57132142154799,-1.61023030890224,-1.7209515988301,0.936152690900248,0.341406932577745
"12759",1.26620354528288,-1.084188981772,-0.684881819454957,-0.175533203208493,-1.75576194590202,0.323900477513634,-0.0299681114158141,-0.194820780718202,2.61955471836212,2.64288427143085
"12761",-0.594075827500874,-1.08613418284499,-0.0976051222867104,-0.175533203208493,0.212189858417935,0.134378287607472,0.136375277793283,0.197612858224855,-0.56248569940117,-0.522948810068445
"12764",-1.58472390494887,-1.08906807949881,-1.56579686520732,-0.175533203208493,-0.491676115389934,-1.73978559035347,-1.90133124001816,-1.94987122154688,0.0482607678792018,-0.668743754611174
"12766",-0.544624480488809,-1.08097457148826,0.497012533596139,4.53347323321066,0.542575927756322,-0.89746474632608,-1.13892403947647,-1.2086076813211,-0.300737213423868,-0.736434264577444
"12767",-1.26287265102133,-1.08513629009596,-0.485758314321347,-0.175533203208493,-0.362394609996652,0.0922622454061029,-0.0299681114158117,-0.0313067644919266,-0.14676751579016,-0.163668411016715
"12771",-0.260241482659143,-1.08438672088816,-0.85097101037285,-0.175533203208493,-1.37366327440632,0.660828815124591,0.261132819700106,0.164910054979599,0.956681983918077,1.0651746929863
"12772",0.803650906229125,-1.09007057083194,0.0694016884705117,-0.175533203208493,0.542575927756322,0.0712042243054148,0.136375277793283,0.317523136790789,-0.71132307378042,-0.673950716916273
"12773",0.821336846933458,-1.07982032687994,0.787898022662286,5.55717028460613,0.499482092625228,0.513422667419797,0.57995764901755,0.622749300413174,-0.403383678513006,-0.194910184847299
"12775",-1.7079836303197,-1.08110793042707,1.00720916426105,-0.175533203208493,1.80091591358427,-1.73978559035347,-1.98450293462271,-2.1569889754335,-0.89608671094087,-1.65806659257971
"12777",-1.67484580922602,-1.08458905858843,0.529129227972528,-0.175533203208493,0.536830083072176,0.492364646319109,0.441338158009961,0.513739956262318,-0.572750345910083,-0.418809563966495
"12788",-0.325007024434779,-1.08025719236914,0.361204797375982,3.9602028844292,-1.28460268180206,-2.09777194906512,-2.46967115314925,-2.61482822086707,2.7170688601968,1.82539118953054
"12794",-0.097674731865574,-1.07936506705434,-0.868405787320034,-0.175533203208493,0.57992391820327,1.08198923713829,1.6889135770782,1.42941844712946,-1.45037762242222,-0.840573510679394
"12797",1.69166989481348,-1.08179771804161,0.540140666044433,-0.175533203208493,-0.195765114156422,0.113320266506784,0.0947894304910067,0.524640890677405,0.197098142258454,0.232060724170697
"12802",1.6363735709137,-1.08631812620886,0.91820003984649,-0.175533203208493,-1.49145309043131,-0.202550050003485,-0.445826584438558,-0.423740403434985,2.50664360676406,2.37212223156578
"12804",-0.0742681754838979,-1.07953521466593,0.978762949241968,-0.175533203208493,-1.48570724574717,0.892467047232123,0.760162987327404,0.709956775733852,1.98827895806392,2.29922475929442
"12805",0.326992152741178,-1.08360956017579,-0.577520298253887,-0.175533203208493,0.140366799866111,0.471306625218429,0.566095699916789,0.677253972488596,-0.870425094668585,-0.673950716916273
"12820",1.15097844239676,-1.08079982529258,-0.195790445094526,-0.175533203208493,-0.827808029412467,0.492364646319109,0.482924005312237,0.437433415356727,0.325406223619876,0.508029726340866
"12824",-0.362075548070732,-1.08445110106552,-0.505945950786507,-0.175533203208493,-0.198638036498495,-1.50814735824594,-1.5270586142977,-1.56833851701891,0.13551026320497,-0.439637413186884
"12826",-1.67332238439891,-1.08049172015809,0.0620607297559062,-0.175533203208493,0.467879946862426,0.681886836225272,0.871058580133467,0.884371726375212,-0.808837215615102,-0.496913998542957
"12828",-0.763837762609114,-1.08207823167152,0.189609887422137,-0.175533203208493,0.0685437413142881,-0.771116619721974,-0.875547006562059,-0.881579648868556,0.00206985858908966,-0.330291204779836
"12830",-0.361129514577506,-1.07775556262043,-0.204966643487778,-0.175533203208493,0.533957160730103,0.0712042243054148,0.372028412506174,0.404730612111471,-0.855028124905214,-0.731227302272345
"12832",-1.74874745849257,-1.08206903450332,-0.388490611352858,-0.175533203208493,0.309869218048415,0.0712042243054223,0.164099175994804,0.121306317319264,-0.813969538869559,-0.767676038408028
"12834",-0.598894824402984,-1.08392686247847,-0.725257092385271,-0.175533203208493,1.30964619308979,0.639770794023903,0.372028412506174,0.350225940036045,-1.69672913863615,-1.58516912030834
"12835",1.0598483240212,-1.08178392228932,-0.383902512156228,-0.175533203208493,0.41329442236304,-0.434188282111017,-0.612169973647657,-0.565452550831093,-0.772910952833903,-1.01761022905271
"12838",-1.32185095504263,-1.08643768939538,-1.18957273108392,-0.175533203208493,0.071416663656361,0.134378287607472,0.150237226894043,0.0886035140740076,-1.04492408532012,-1.00719630444251
"12844",0.334458266835598,-1.10778431677322,-4.04337043138586,-0.175533203208493,-1.58051368303558,-1.69766954815211,-1.73498785080907,-1.82996094298095,0.700065821195231,0.0550240057973808
"12854",-1.7545657865495,-1.08593644372882,-0.717916133670669,-0.175533203208493,-0.138306667314963,-0.118317965600748,-0.33493099163249,-0.303830124869051,-0.439309941294205,-0.575018433119419
"12855",-0.805743049034373,-1.08226677361949,-0.532556926126943,-0.175533203208493,-0.893885243280144,0.871409026131435,0.884920529234223,0.840767988714869,0.0790547074059444,0.409097442544013
"12857",-1.19685017272652,-1.08048252298989,0.35202859898273,-0.175533203208493,0.3644547425478,0.344958498614315,0.39975231070769,0.29572126796062,-0.516294790111057,-0.377153865525713
"12860",1.52939628115866,-1.08042733998073,-0.591284595843768,-0.175533203208493,-0.451455202600913,-0.729000577520605,-0.944856752065856,-1.08869740275517,0.18683349574954,-0.168875373321813
"12866",0.271478196723233,-1.07804067483444,-0.10127560164401,-0.175533203208493,-0.931233233727093,0.239668393110897,0.0532035831887356,0.0340988419985819,0.705198144449687,0.73192910546006
"12869",1.67746162652791,-1.07561722101537,0.996197726189149,-0.175533203208493,-0.362394609996652,1.25045340594376,0.552233750816029,0.895272660790294,0.463978951490213,0.674652520103988
"12870",0.195524587485464,-1.07918112369047,-0.388490611352858,-0.175533203208493,0.0627978966301422,-2.70845456098497,-2.41422335674622,-2.32050299165977,0.166304202731711,-0.74164122688254
"12878",1.46900114763342,-1.07685883872153,0.715406055355583,3.01840159714537,0.525338393703884,0.387074540815691,0.566095699916789,0.600947431583,-0.449574587803118,-0.246979807898275
"12883",0.877810160860026,-1.08429934779032,-1.61810119604887,-0.175533203208493,-0.85079140814905,0.534480688520485,0.122513328692527,-0.0204058300768399,-0.254546304133756,-0.215738034067691
"12886",-1.61479266902932,-1.07890980722875,0.146481754973844,-0.175533203208493,0.502355014967301,-1.55026340044731,-1.52705861429769,-1.55743758260382,-0.290472566914954,-0.871815284509978
"12888",0.230008174534293,-1.077355485804,-0.183861387183294,-0.175533203208493,0.0656708189722151,0.408132561916372,0.441338158009966,0.546442759507579,-0.531691759874429,-0.377153865525713
"12889",-1.19961276818561,-1.07434801180462,0.826438055913954,-0.175533203208493,1.88423066150438,1.18727934264171,1.02354002024181,1.02608387377132,-1.06545337833795,-0.699985528441761
"12901",0.182169081785331,-1.07666569818946,0.62639693094102,-0.175533203208493,-0.190019269472276,-0.518420366513762,-0.681479719151449,-0.696263763812114,0.453714304981299,0.200818950340112
"12907",1.03478954013023,-1.07644956473691,0.26210185472884,-0.175533203208493,0.542575927756322,-1.12910297843362,-1.38843912329012,-1.44842823845298,-0.372589738986263,-0.903057058340565
"12910",-0.234289962936537,-1.0721498886063,0.902600502577959,-0.175533203208493,-0.695653601677112,-0.413130261010329,-0.570584126345381,-0.554551616416006,1.20303350013201,1.00269114532513
"12913",-1.28796252521489,-1.07186477639229,0.775051344911731,-0.175533203208493,0.220808625444154,-0.34995619770828,-0.487412431740834,-0.587254419661262,0.0533930911336595,-0.13242663718613
"12916",1.40666509093193,-1.08365554601676,-1.88512856929256,-0.175533203208493,0.0656708189722151,-1.57132142154799,-1.6934020035068,-1.63374412350942,-0.937145296976524,-1.59037608261344
"12917",0.222595358101463,-1.08275422353376,-1.17305557397606,-0.175533203208493,0.071416663656361,0.00803016100336554,0.20568502329708,0.197612858224859,-1.03465943881121,-0.975954530611929
"12930",0.921336584491985,-1.07372260436744,-0.206801883166431,-0.175533203208493,0.0484332849197775,0.00803016100336554,0.136375277793283,0.219414727055028,-0.459839234312032,-0.418809563966495
"12932",0.600284795488292,-1.08117690918852,-1.16112651606483,-0.175533203208493,-0.115323288578379,-2.16094601236717,-2.12312242563029,-2.04797963128265,-0.162164485553532,-0.965540606001734
"12948",1.51161706954654,-1.07457334242537,-0.584861256968489,-0.175533203208493,-0.531897028178955,-0.0551439022986912,0.0947894304910117,-0.00950489566175711,-0.0954442832455905,-0.0647361272198608
"12961",0.784290530656501,-1.07557583375849,0.4015800703063,-0.175533203208493,0.490863325599009,0.555538709621166,0.829472732831196,0.666353038073513,-0.659999841235852,-0.36153297861042
"12963",1.65180324394405,-1.07828899837567,-0.879417225391939,-0.175533203208493,-0.000406394895462077,-2.51893237107882,-2.49739505135077,-2.39680953256537,-0.0697826669733056,-1.01240326674761
"12966",-1.3274338850942,-1.07562641818356,-0.813348596960509,-0.175533203208493,0.111637576445382,0.471306625218429,0.261132819700106,0.361126874451132,-0.937145296976524,-0.856194397594687
"12969",1.22162893430631,-1.10058293407746,-3.8203888104298,-0.175533203208493,-0.0636106864210667,-2.58210643438087,-2.63601454235835,-2.48401700788605,-1.57355338052918,-2.59011284519216
"12971",-1.11218239581876,-1.07043461673815,0.37955719416249,-0.175533203208493,0.286885839311831,0.302842456412946,0.21954697239783,0.568244628337744,-0.372589738986263,-0.299049430949251
"12972",-0.934359189395014,-1.07126696045969,0.928293858079072,-0.175533203208493,-1.47708847872095,0.555538709621166,0.482924005312237,0.851668923129955,1.87536784646586,2.08053234248032
"12985",-1.11971957346197,-1.08809777825437,-2.29805749698898,-0.175533203208493,-1.33056943927523,0.17649432980884,-0.0854159078188431,-0.238424518378543,0.248421374803022,0.216439837255405
"12986",1.65107928404078,-1.06931256221851,0.405250549663602,1.09385114052189,0.0197040614990485,0.618712772923223,0.427476208909211,0.415631546526558,-0.208355394843644,-0.054322202609666
"12987",1.14303264934803,-1.08023879803276,-1.19783130963785,-0.175533203208493,-1.53167400322034,0.618712772923223,0.718577140025128,0.655452103658426,0.915623397882421,1.19534875061374
"12988",1.22228627213259,-1.07123477037102,0.188692267582811,-0.175533203208493,0.103018809419163,0.23966839311089,0.358166463405414,0.481037153017066,-0.36232509247735,-0.23656588328808
"12989",1.30137111898878,-1.07030585638344,0.585104038171376,-0.175533203208493,1.20047514409102,0.997757152735548,1.17602146035015,1.22230069324284,-0.962806913248809,-0.538569696983736
"12990",-0.0103998110116962,-1.07031505355164,0.218056102441223,0.397737145572969,0.117383421129528,-2.9400927930925,-2.59442869505607,-2.44041327022571,0.515302184034781,-0.455258300102176
"12993",1.15546877038573,-1.07040242664948,0.793403741698239,-0.175533203208493,0.539703005414249,0.618712772923215,0.330442565203898,0.404730612111471,-0.454706911057574,-0.340705129390031
"12994",1.13133825410079,-1.07266952860925,0.961328172294784,-0.175533203208493,0.602907296939854,-1.06592891513156,-1.40230107239087,-1.53563571377365,-0.0646503437188497,-0.595846282339811
"12995",-0.149941971998319,-1.07233843055427,0.192362746940114,-0.175533203208493,-1.75288902355995,0.57659673072185,0.10865137959177,0.0122969731684124,2.96342037641073,3.04382036892336
"13002",1.0765926727041,-1.08785865188133,-2.66235257320116,-0.175533203208493,-1.27885683711792,0.260726414211578,0.122513328692527,-0.00950489566175711,-0.177561455316901,-0.137633599491227
"13003",-0.787111074836815,-1.07429742737955,-1.4419181868984,-0.175533203208493,-1.48858016808924,0.366016519715003,0.0947894304910117,-0.00950489566175711,0.997740569953731,1.04434684376591
"13004",0.43903272034728,-1.07011271585137,0.728252733106138,-0.175533203208493,1.64290518477026,-1.25545110503773,-1.38843912329011,-1.45932917286806,-0.962806913248809,-1.50185772342678
"13007",-1.20882882216891,-1.06844342982419,0.679618881621892,4.86105628965721,-0.911122777332582,-0.265724113305538,-0.82009921015903,-1.00148992743449,1.45964966285485,1.16931393908825
"13009",-0.297656441095432,-1.0766105151803,-0.625236529898806,-0.175533203208493,0.0455603625777046,-0.160434007802117,-0.224035398826427,-0.096712370982439,-0.608676608691282,-0.705192490746857
"13019",1.49441524926832,-1.07026446912657,0.130882217705313,-0.175533203208493,-0.44858228025884,-0.62371047201718,-0.806237261058267,-0.794372173547874,0.551228446815979,0.252888573391088
"13029",0.411815381161908,-1.07116119302547,0.599785955600584,-0.175533203208493,0.806884783227032,0.0290881821040461,0.330442565203898,0.372027808866219,-0.624073578454653,-0.51253488545825
"13030",0.918338591027539,-1.077498041911,-1.47678774079276,-0.175533203208493,-1.52305523619412,0.260726414211581,-0.0992778569196035,-0.336532928114307,1.23895976291321,1.21617659983413
"13038",1.39562359203917,-1.0737915831289,-1.0372478377559,-0.175533203208493,-1.04902304975208,0.534480688520485,0.510647903513758,0.415631546526558,0.176568849240625,0.367441744103233
"13039",0.659729454048511,-1.07195214949013,-0.477499735767418,-0.175533203208493,-0.109577443894234,0.0712042243054223,-0.0299681114158117,-0.0313067644919266,-0.418780648276377,-0.439637413186884
"13064",1.71642221715031,-1.06797437424631,0.364875276733285,-0.175533203208493,-0.641068077177726,-0.792174640822654,-1.01416649756964,-1.14320207483059,0.992608246699274,0.622582897053012
"13070",1.58722868545578,-1.07390654773132,-1.00054304418289,-0.175533203208493,0.473625791546572,-0.0340858811980106,0.067065532289491,0.0340988419985819,-1.27074630851622,-1.26754441969739
"13075",1.29306112525252,-1.06488412573319,0.982433428599268,0.930059612298613,-1.53167400322034,-1.10804495733293,-1.40230107239087,-1.39392356637755,3.15844866008009,2.67412604526144
"13077",0.951383141213434,-1.08277721645425,-3.17438444354472,-0.175533203208493,-1.37366327440632,-0.244666092204854,-0.528998279043105,-0.718065632642279,0.0636577376425731,-0.137633599491227
"13078",0.845827122434134,-1.07166703727613,-0.850053390533526,-0.175533203208493,-0.678416067624674,-1.92930778025964,-2.08153657832802,-2.23329551633909,0.787315316520998,0.0133683073566014
"13083",0.740550916378181,-1.07025527195838,-0.701398976562812,-0.175533203208493,-0.750239126176498,-0.0972599445000674,-0.348792940733255,-0.347433862529394,0.279215314329764,0.148749327289136
"13084",1.55016460329162,-1.06297111474888,0.962245792134111,-0.175533203208493,-0.000406394895462077,-0.476304324312386,-0.33493099163249,-0.0531086333220961,0.422920365454557,0.299751234136966
"13090",1.10697678128229,-1.06556471617953,0.318076664927689,-0.175533203208493,-1.12084610830391,0.95564111053418,0.857196631032712,0.633650234828257,0.915623397882421,1.24741837366472
"13091",0.184425349459314,-1.06458981635099,0.0941774241322948,-0.175533203208493,0.183460634997205,-0.328898176607591,-0.542860228143865,-0.609056288491432,-0.285340243660497,-0.496913998542957
"13092",1.13031671558698,-1.06675115087653,0.912694320810541,-0.175533203208493,0.487990403256936,1.54526570135336,3.49096696017676,3.12996421588272,-0.541956406383342,0.757963916985548
"13094",0.162804264740908,-1.06260322802113,0.705312237123002,-0.175533203208493,0.126002188155747,0.0922622454060954,-0.0576920096173323,-0.0422076989070133,0.0225991516069187,-0.00225257955869179
"13095",-0.498459822608137,-1.06246527049822,0.891589064506054,-0.175533203208493,0.281139994627685,0.17649432980884,0.136375277793288,0.372027808866219,-0.0646503437188497,-0.0178734664739831
"13098",1.54171248245778,-1.07275230312299,-1.89430476768581,-0.175533203208493,-0.213002648208859,-1.1501609995343,-1.1943718358795,-1.07779646834009,-0.76264630632499,-1.22588872125661
"13108",0.331566868694332,-1.06327921988337,0.990692007153196,-0.175533203208493,-0.121069133262525,-4.49838635454318,-3.42614564110156,-2.66933289294249,1.63928097676085,0.372648706408332
"13116",1.02478734563847,-1.06727538946358,-0.412348727175317,-0.175533203208493,-0.623830543125289,0.281784435312266,0.302718667002382,0.263018464715367,0.0636577376425731,0.174784138814624
"13117",0.842145142312614,-1.06836525389455,-1.11524552409856,-0.175533203208493,-0.678416067624674,-0.0340858811980031,-0.265621246128703,-0.227523583963456,-0.0543856972099361,-0.158461448711618
"13119",-0.579934181292287,-1.06498529458332,0.526376368454551,-0.175533203208493,0.424786111731332,0.0290881821040461,0.247270870599346,0.361126874451128,-0.372589738986263,-0.288635506339056
"13120",0.231713699705178,-1.06349995192002,0.124458878830034,-0.175533203208493,0.137493877524038,0.660828815124591,0.732439089125884,0.764461447809274,-0.526559436619971,-0.262600694813568
"13125",-0.447440636050962,-1.06187665173381,0.773216105233082,-0.175533203208493,0.84423277367398,0.934583089433499,0.718577140025128,0.742659578979108,-0.778043276088361,-0.522948810068445
"13128",-0.604810864839491,-1.06480135121945,-0.0095136177114733,-0.175533203208493,0.275394149943539,-0.750058598621293,-0.764651413755996,-0.772570304717705,-0.331531152950609,-0.627088056170395
"13129",-0.107241662121007,-1.06517843511539,0.387815772716418,-0.175533203208493,1.00224350248799,0.471306625218429,0.926506376536504,0.895272660790298,-0.932012973722068,-0.601053244644907
"13138",-1.0751893772034,-1.06544515299301,-0.213225222041707,-0.175533203208493,0.186333557339278,-1.33968318944046,-1.59636835980149,-1.75365440207536,-0.177561455316901,-0.783296925323321
"13146",0.17886906823854,-1.07184178347181,-1.373096698949,-0.175533203208493,0.203571091391716,-0.0972599445000674,-0.0576920096173323,0.0777025796589209,-1.2142907527172,-1.2571304950872
"13147",-1.73256273525636,-1.06089715332117,0.782392303626334,-0.175533203208493,0.0944000423929445,-0.392072239909648,-0.210173449725666,0.241216595885198,0.176568849240625,0.096679704238162
"13150",0.279379575053973,-1.06450244325315,-0.480252595285394,-0.175533203208493,-0.293444473786901,-1.02381287293019,-1.18050988677874,-1.29581515664178,0.13551026320497,-0.309463355559446
"13151",0.278064899401416,-1.05959575402175,0.339181921232175,-0.175533203208493,-0.0205168512899726,0.0290881821040461,-0.224035398826427,0.513739956262322,0.0328637981158323,-0.054322202609666
"13153",0.267551935652758,-1.0669534885768,-1.29234615308836,-0.175533203208493,-0.0837211428155772,-2.41364226557539,-2.58056674595532,-2.53852167996147,-0.177561455316901,-1.15299124898525
"13154",-0.514124893643843,-1.06330681138795,-1.85301187491617,-0.175533203208493,-1.54891153727277,0.17649432980884,-0.0854159078188431,-0.17301891188803,1.02853450948047,1.00789810763023
"13158",1.47080882665568,-1.06014298552928,0.993444866671173,1.74901725341499,0.373073509574019,-0.139375986701436,0.164099175994799,0.175810989394686,-0.0235917576831934,0.0341961565769911
"13162",1.37453548393667,-1.06019816853844,0.10335362252555,-0.175533203208493,-0.00902516192168088,0.113320266506791,-0.0438300605165671,-0.0531086333220961,-0.208355394843644,-0.231358920982982
"13174",1.25076054783713,-1.05889676923902,0.912694320810541,5.47527452049449,0.419040267047186,-1.25545110503773,-1.26368158138329,-1.29581515664179,0.140642586459428,-0.335498167084934
"13177",-1.44517286101865,-1.06355973351328,-0.761961885958289,-0.175533203208493,-0.799078805991738,0.871409026131442,0.690853241823613,0.77536238222436,-0.121105899517875,0.133128440373845
"13183",0.798925180234798,-1.06140759615593,0.952151973901532,-0.175533203208493,0.289758761653904,0.913525068332811,1.21760730765242,2.01806890554405,-0.249413980879298,0.200818950340112
"13186",-1.2787064979854,-1.06320104395372,-1.43457722818379,-0.175533203208493,-0.755984970860644,0.513422667419797,0.372028412506174,0.415631546526554,-0.398251355258548,-0.267807657118665
"13187",-0.765103582071881,-1.06812612752151,-1.67958172528367,-0.175533203208493,-1.45410509998437,0.576596730721854,0.344304514304658,0.208513792639942,0.659007235159575,0.794412653121231
"13196",0.75744627510226,-1.06239629173676,-0.182026147504645,-0.175533203208493,-0.531897028178955,0.344958498614323,0.330442565203903,0.481037153017066,0.0739223841514867,0.195611988035016
"13199",-0.24428771595649,-1.06071780854139,0.577763079456774,-0.175533203208493,0.614398986308145,0.42919058301706,0.469062056211482,0.633650234828257,-0.577882669164541,-0.413602601661396
"13200",0.983645992362675,-1.05722288462775,0.937470056472324,-0.175533203208493,0.829868161963615,-0.160434007802117,-0.293345144330219,-0.314731059284138,-0.470103880820945,-0.590639320034712
"13202",1.06281966865485,-1.0590715154347,0.193280366779437,-0.175533203208493,0.151858489234403,-0.0130278600973151,-0.154725653322635,0.0231979075834991,-0.290472566914954,-0.356326016305324
"13217",1.50085094190533,-1.05512593027956,0.726417493427485,-0.175533203208493,0.763790948095938,-0.34995619770828,0.108651379591767,0.110405382904177,-0.459839234312032,-0.429223488576689
"13221",0.416772063689793,-1.05867143861827,0.482330616166934,-0.175533203208493,-0.0808482204735043,0.218610372010209,-0.00224421321430083,-0.0422076989070133,0.0585254143881172,0.0550240057973808
"13224",0.744557123941041,-1.0580322354288,0.33000572283892,-0.175533203208493,0.160477256260622,-0.37101421880896,-0.251759297027943,-0.0858114365673523,-0.157032162299074,-0.25739373250847
"13231",-0.836677900115658,-1.05602265417845,0.503435872471418,1.87186089958244,0.143239722208184,-0.897464746326087,-1.09733819217419,-1.05599459950992,0.125245616696057,-0.288635506339056
"13239",0.509705419615825,-1.05418322053969,0.813591378163399,6.04854486927596,0.292631683995977,-2.79268664538772,-2.46967115314925,-2.28780018841452,0.592287032851636,-0.330291204779836
"13247",-0.183732689446477,-1.05615601311726,0.708982716480304,-0.175533203208493,0.0771625083405069,-0.265724113305535,-0.127001755121119,0.393829677696388,0.130377939950512,0.0810588173228688
"13258",1.00000837447085,-1.05989006340395,-0.34811533842254,-0.175533203208493,0.401802732994749,0.0922622454061029,0.0947894304910117,0.0995044484890904,-0.865292771414127,-0.84578047298449
"13289",0.239695024528304,-1.0564043366585,-0.48300545480337,-0.175533203208493,0.186333557339278,0.42919058301706,0.496785954412997,0.546442759507579,-0.834498831887386,-0.663536792306078
"13303",-0.0507550237790415,-1.05355321451842,0.37772195448384,-0.175533203208493,0.163350178602695,-0.89746474632608,-0.847823108360543,-0.718065632642279,0.0277314748613746,-0.293842468644153
"13314",-0.437243016800046,-1.06132482164219,-1.53643303034891,-0.175533203208493,-0.396869678101527,-1.88719173805827,-1.88746929091741,-1.90626748388655,-0.0697826669733056,-0.783296925323321
